company,date,location,market,channel,product_category,total_sale_amount
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-02-15,Lisburn,large businesses,business-to-business,metals,675.88
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-03-24,Nottingham,small business,business-to-business,metals,3357.27
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-07-01,Dundee,small business,business-to-business,software,2264.88
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-05-23,St Albans,small business,business-to-business,labouring,458.22
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-06-05,Stoke-on-Trent,medium sized business,business-to-business,IT services,409.3
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-03-06,Birmingham,medium sized business,business-to-business,office supplies,29.98
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-03-06,Perth,small business,business-to-business,hardware,435.89
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-03-29,Birmingham,medium sized business,business-to-business,hardware,453.29
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-06-27,Gloucester,large businesses,business-to-business,electronics,247.87
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-04-15,Canterbury,medium sized business,business-to-business,legal,400.76
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-04-13,Peterborough,large businesses,business-to-business,labouring,4292
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-07-02,Londonderry,large businesses,business-to-business,masonry materials,1564.35
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-03-29,Leicester,large businesses,business-to-business,office supplies,3752.91
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-04-22,Nottingham,small business,business-to-business,office supplies,292.41
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-06-03,Newport,small business,business-to-business,software,3121.52
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-05-29,Ripon,medium sized business,business-to-business,hardware,2464.92
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-04-13,Edinburgh,large businesses,business-to-business,technology implementation,1251
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-03-16,Belfast,large businesses,business-to-business,hardware,863.2
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-04-11,Westminster,medium sized business,business-to-business,IT services,602.85
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-04-08,Gloucester,large businesses,business-to-business,labouring,2371.4
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-06-14,Lincoln,small business,business-to-business,IT services,1762.83
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-02-25,Hereford,small business,business-to-business,electronics,663.66
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-03-22,St Asaph (Llanelwy),medium sized business,business-to-business,metals,2348.6
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-04-09,Nottingham,small business,business-to-business,hardware,337.65
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-03-24,Southampton,small business,business-to-business,plastic,365.22
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-04-27,Exeter,small business,business-to-business,accounting,1285.84
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-03-10,Edinburgh,small business,business-to-business,legal,1068
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-05-21,Belfast,small business,business-to-business,labouring,1160.88
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-04-08,Wincheste,small business,business-to-business,technology implementation,442.08
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-03-26,St Asaph (Llanelwy),large businesses,business-to-business,plastic,2218.95
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-05-04,Norwich,small business,business-to-business,technology implementation,3640.1
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-05-06,Glasgow,medium sized business,business-to-business,technology implementation,160.03
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-05-03,St Albans,medium sized business,business-to-business,accounting,869.2
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-07-03,Wakefield,medium sized business,business-to-business,metals,831.51
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-03-02,Sunderland,medium sized business,business-to-business,masonry materials,2614.4
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-06-26,Aberdee,medium sized business,business-to-business,legal,530.76
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-06-26,St Asaph (Llanelwy),medium sized business,business-to-business,office supplies,566.28
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-06-03,Newcastle upon Tyne,small business,business-to-business,masonry materials,1413.6
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-06-11,Newcastle upon Tyne,large businesses,business-to-business,software,920.31
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-03-22,Chelmsford,medium sized business,business-to-business,accounting,1976.24
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-05-22,Bath,small business,business-to-business,software,435.24
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-02-22,York,large businesses,business-to-business,hardware,331.71
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-05-04,Derby,small business,business-to-business,plastic,205.65
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-07-05,Stirling,small business,business-to-business,plastic,344.8
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-02-21,Swansea,large businesses,business-to-business,masonry materials,1549.6
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-03-28,Derby,large businesses,business-to-business,IT services,610.48
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-04-06,Coventry,medium sized business,business-to-business,labouring,2723.82
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-06-06,Stirling,medium sized business,business-to-business,metals,3448.62
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-04-17,Gloucester,large businesses,business-to-business,labouring,1573.67
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-03-17,Kingston upon Hull,medium sized business,business-to-business,accounting,665
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-04-28,Chester,medium sized business,business-to-business,office supplies,392.44
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-06-02,Leeds,small business,business-to-business,metals,2539.92
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-03-31,Chelmsford,small business,business-to-business,masonry materials,1016.4
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-04-25,Norwich,medium sized business,business-to-business,IT services,419.52
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-02-24,Chester,medium sized business,business-to-business,masonry materials,432.09
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-03-26,Oxford,large businesses,business-to-business,electronics,2593.43
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-07-03,St Davids,small business,business-to-business,software,735.16
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-04-13,Wells,small business,business-to-business,plastic,3847.95
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-04-08,Leeds,large businesses,business-to-business,accounting,3135.51
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-05-26,Westminster,medium sized business,business-to-business,legal,162.92
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-06-17,Bath,small business,business-to-business,masonry materials,290.79
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-06-27,Worcester,small business,business-to-business,masonry materials,2228.17
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-02-07,Inverness,small business,business-to-business,software,2105.25
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-06-25,Ely,small business,business-to-business,IT services,326.52
bd827125-511f-4ab9-a1b0-c1bb73218c41,2021-03-01,Belfast,small business,business-to-business,labouring,94.4
47924ca7-985c-403b-9d85-c93bf0e7ce32,2021-02-15,Glasgow,large businesses,business-to-consumer,rugby,1150.35
47924ca7-985c-403b-9d85-c93bf0e7ce32,2021-06-23,Plymouth,medium sized business,business-to-consumer,story books,87.39
47924ca7-985c-403b-9d85-c93bf0e7ce32,2021-05-21,Armag,medium sized business,business-to-consumer,paperback books,1421.55
47924ca7-985c-403b-9d85-c93bf0e7ce32,2021-04-09,Lichfield,medium sized business,business-to-consumer,cups and mugs,1499.05
47924ca7-985c-403b-9d85-c93bf0e7ce32,2021-03-23,Salisbury,small business,business-to-consumer,video games,3069.12
47924ca7-985c-403b-9d85-c93bf0e7ce32,2021-06-13,Southampton,medium sized business,business-to-consumer,cups and mugs,675.36
47924ca7-985c-403b-9d85-c93bf0e7ce32,2021-05-03,Kingston upon Hull,small business,business-to-consumer,badminton,855.39
47924ca7-985c-403b-9d85-c93bf0e7ce32,2021-05-19,Ripon,large businesses,business-to-consumer,long life food,2698.01
47924ca7-985c-403b-9d85-c93bf0e7ce32,2021-03-20,Birmingham,medium sized business,business-to-consumer,inflatable pool,3173.1
47924ca7-985c-403b-9d85-c93bf0e7ce32,2021-05-02,Gloucester,medium sized business,business-to-consumer,house plants,1102.2
47924ca7-985c-403b-9d85-c93bf0e7ce32,2021-03-07,Ripon,small business,business-to-consumer,desks,281.83
47924ca7-985c-403b-9d85-c93bf0e7ce32,2021-03-20,Lincoln,medium sized business,business-to-consumer,action figures,78.97
47924ca7-985c-403b-9d85-c93bf0e7ce32,2021-04-11,Salford,medium sized business,business-to-consumer,mens fashion,1474.92
47924ca7-985c-403b-9d85-c93bf0e7ce32,2021-03-15,Lincoln,small business,business-to-consumer,inflatable pool,2198.3
47924ca7-985c-403b-9d85-c93bf0e7ce32,2021-04-07,Newry,small business,business-to-consumer,torch,1450.8
47924ca7-985c-403b-9d85-c93bf0e7ce32,2021-06-11,St Asaph (Llanelwy),large businesses,business-to-consumer,video games,364.38
47924ca7-985c-403b-9d85-c93bf0e7ce32,2021-04-06,Bango,medium sized business,business-to-consumer,cutlery,603.19
47924ca7-985c-403b-9d85-c93bf0e7ce32,2021-07-04,Salisbury,medium sized business,business-to-consumer,laptops,2424.36
47924ca7-985c-403b-9d85-c93bf0e7ce32,2021-02-08,Leeds,large businesses,business-to-consumer,long life food,147.08
47924ca7-985c-403b-9d85-c93bf0e7ce32,2021-05-25,Plymouth,large businesses,business-to-consumer,televisions,2158.1
47924ca7-985c-403b-9d85-c93bf0e7ce32,2021-06-07,Hereford,large businesses,business-to-consumer,rugby,3477.88
47924ca7-985c-403b-9d85-c93bf0e7ce32,2021-04-16,Leeds,small business,business-to-consumer,hardback books,1601.1
47924ca7-985c-403b-9d85-c93bf0e7ce32,2021-04-05,Salisbury,medium sized business,business-to-consumer,action figures,1802.35
47924ca7-985c-403b-9d85-c93bf0e7ce32,2021-04-18,Lincoln,medium sized business,business-to-consumer,long life food,115.45
47924ca7-985c-403b-9d85-c93bf0e7ce32,2021-06-04,Chester,medium sized business,business-to-consumer,video games,586.8
47924ca7-985c-403b-9d85-c93bf0e7ce32,2021-02-04,Nottingham,small business,business-to-consumer,squash,1058.85
47924ca7-985c-403b-9d85-c93bf0e7ce32,2021-03-19,Durham,medium sized business,business-to-consumer,womens fashion,178.3
47924ca7-985c-403b-9d85-c93bf0e7ce32,2021-05-03,Chelmsford,small business,business-to-consumer,hardback books,2598.6
47924ca7-985c-403b-9d85-c93bf0e7ce32,2021-02-03,Chichester,small business,business-to-consumer,football,1637.68
47924ca7-985c-403b-9d85-c93bf0e7ce32,2021-02-15,Bradford,medium sized business,business-to-consumer,hardback books,240.26
47924ca7-985c-403b-9d85-c93bf0e7ce32,2021-07-04,Leicester,medium sized business,business-to-consumer,televisions,603.68
47924ca7-985c-403b-9d85-c93bf0e7ce32,2021-04-19,Sheffield,medium sized business,business-to-consumer,hiking boots,1772.55
47924ca7-985c-403b-9d85-c93bf0e7ce32,2021-02-07,Worcester,large businesses,business-to-consumer,basketball,3906
47924ca7-985c-403b-9d85-c93bf0e7ce32,2021-04-04,Dundee,medium sized business,business-to-consumer,story books,701.98
47924ca7-985c-403b-9d85-c93bf0e7ce32,2021-04-03,Bango,large businesses,business-to-consumer,glassware,2888.73
47924ca7-985c-403b-9d85-c93bf0e7ce32,2021-05-15,Dundee,large businesses,business-to-consumer,torch,2994.12
47924ca7-985c-403b-9d85-c93bf0e7ce32,2021-05-31,Wells,large businesses,business-to-consumer,computers,355.33
47924ca7-985c-403b-9d85-c93bf0e7ce32,2021-02-07,Exeter,medium sized business,business-to-consumer,cricket,2385.36
47924ca7-985c-403b-9d85-c93bf0e7ce32,2021-04-28,Nottingham,large businesses,business-to-consumer,bbq,408.54
47924ca7-985c-403b-9d85-c93bf0e7ce32,2021-04-08,Manchester,large businesses,business-to-consumer,camping stove,749.35
47924ca7-985c-403b-9d85-c93bf0e7ce32,2021-03-21,Coventry,large businesses,business-to-consumer,sofas,364.17
47924ca7-985c-403b-9d85-c93bf0e7ce32,2021-02-07,Liverpool,medium sized business,business-to-consumer,squash,348.98
47924ca7-985c-403b-9d85-c93bf0e7ce32,2021-02-16,Lisburn,large businesses,business-to-consumer,hiking boots,637.32
47924ca7-985c-403b-9d85-c93bf0e7ce32,2021-02-25,Norwich,large businesses,business-to-consumer,ebooks,735.78
47924ca7-985c-403b-9d85-c93bf0e7ce32,2021-04-19,Chester,medium sized business,business-to-consumer,tables,1897.14
47924ca7-985c-403b-9d85-c93bf0e7ce32,2021-02-16,Salford,medium sized business,business-to-consumer,tables,922.86
47924ca7-985c-403b-9d85-c93bf0e7ce32,2021-03-24,Newport,large businesses,business-to-consumer,computers,118.76
47924ca7-985c-403b-9d85-c93bf0e7ce32,2021-03-09,Liverpool,small business,business-to-consumer,cutlery,834.88
47924ca7-985c-403b-9d85-c93bf0e7ce32,2021-06-06,York,large businesses,business-to-consumer,remote controlled cars,279.81
47924ca7-985c-403b-9d85-c93bf0e7ce32,2021-04-02,Sunderland,small business,business-to-consumer,pots and pans,1110.2
47924ca7-985c-403b-9d85-c93bf0e7ce32,2021-02-11,Chester,large businesses,business-to-consumer,badminton,124.2
47924ca7-985c-403b-9d85-c93bf0e7ce32,2021-06-15,Perth,small business,business-to-consumer,cleaning supplies,489.96
47924ca7-985c-403b-9d85-c93bf0e7ce32,2021-02-22,Chester,medium sized business,business-to-consumer,mens fashion,2798.88
47924ca7-985c-403b-9d85-c93bf0e7ce32,2021-05-11,London,large businesses,business-to-consumer,cleaning supplies,1445.6
47924ca7-985c-403b-9d85-c93bf0e7ce32,2021-02-12,Hereford,large businesses,business-to-consumer,badminton,567.5
47924ca7-985c-403b-9d85-c93bf0e7ce32,2021-03-26,Wakefield,large businesses,business-to-consumer,remote controlled cars,561.48
47924ca7-985c-403b-9d85-c93bf0e7ce32,2021-06-04,York,large businesses,business-to-consumer,televisions,246.95
47924ca7-985c-403b-9d85-c93bf0e7ce32,2021-05-05,Salisbury,medium sized business,business-to-consumer,remote controlled cars,1459.36
47924ca7-985c-403b-9d85-c93bf0e7ce32,2021-02-10,Bango,small business,business-to-consumer,remote controlled cars,1495.65
47924ca7-985c-403b-9d85-c93bf0e7ce32,2021-06-30,Cardiff,large businesses,business-to-consumer,video games,507.6
47924ca7-985c-403b-9d85-c93bf0e7ce32,2021-05-22,Wells,small business,business-to-consumer,badminton,1266.04
47924ca7-985c-403b-9d85-c93bf0e7ce32,2021-02-16,Birmingham,medium sized business,business-to-consumer,desks,2812.44
47924ca7-985c-403b-9d85-c93bf0e7ce32,2021-05-01,Stirling,medium sized business,business-to-consumer,sofas,113.6
47924ca7-985c-403b-9d85-c93bf0e7ce32,2021-04-06,Leicester,small business,business-to-consumer,camping tent,369.46
47924ca7-985c-403b-9d85-c93bf0e7ce32,2021-05-08,Stirling,small business,business-to-consumer,cups and mugs,2585.34
47924ca7-985c-403b-9d85-c93bf0e7ce32,2021-05-18,Southampton,medium sized business,business-to-consumer,pots and pans,4516.3
47924ca7-985c-403b-9d85-c93bf0e7ce32,2021-05-16,Dundee,medium sized business,business-to-consumer,football,4443.7
47924ca7-985c-403b-9d85-c93bf0e7ce32,2021-03-06,Chester,medium sized business,business-to-consumer,glassware,690.08
47924ca7-985c-403b-9d85-c93bf0e7ce32,2021-02-05,Sunderland,large businesses,business-to-consumer,hardback books,2090.34
47924ca7-985c-403b-9d85-c93bf0e7ce32,2021-05-30,Stoke-on-Trent,small business,business-to-consumer,squash,338.48
47924ca7-985c-403b-9d85-c93bf0e7ce32,2021-05-08,Coventry,small business,business-to-consumer,story books,1632.26
47924ca7-985c-403b-9d85-c93bf0e7ce32,2021-05-28,Newport,medium sized business,business-to-consumer,remote controlled cars,170.25
47924ca7-985c-403b-9d85-c93bf0e7ce32,2021-07-03,Wincheste,small business,business-to-consumer,computers,1396.25
47924ca7-985c-403b-9d85-c93bf0e7ce32,2021-04-01,Stoke-on-Trent,small business,business-to-consumer,camping tent,249.45
47924ca7-985c-403b-9d85-c93bf0e7ce32,2021-04-03,Peterborough,medium sized business,business-to-consumer,tables,2044.3
47924ca7-985c-403b-9d85-c93bf0e7ce32,2021-02-10,Bristol,medium sized business,business-to-consumer,torch,859.5
47924ca7-985c-403b-9d85-c93bf0e7ce32,2021-03-18,Leeds,medium sized business,business-to-consumer,cricket,3969
47924ca7-985c-403b-9d85-c93bf0e7ce32,2021-02-25,Ely,large businesses,business-to-consumer,pots and pans,234.83
47924ca7-985c-403b-9d85-c93bf0e7ce32,2021-03-18,Wolverhampton,large businesses,business-to-consumer,cutlery,472.2
47924ca7-985c-403b-9d85-c93bf0e7ce32,2021-05-19,Chichester,small business,business-to-consumer,long life food,3075.75
47924ca7-985c-403b-9d85-c93bf0e7ce32,2021-03-29,Edinburgh,medium sized business,business-to-consumer,ebooks,3024.8
47924ca7-985c-403b-9d85-c93bf0e7ce32,2021-06-21,Dundee,large businesses,business-to-consumer,cutlery,1785.76
47924ca7-985c-403b-9d85-c93bf0e7ce32,2021-05-23,Londonderry,large businesses,business-to-consumer,basketball,1216.75
47924ca7-985c-403b-9d85-c93bf0e7ce32,2021-06-15,Inverness,small business,business-to-consumer,squash,521.34
47924ca7-985c-403b-9d85-c93bf0e7ce32,2021-03-27,Salford,small business,business-to-consumer,squash,1969.76
47924ca7-985c-403b-9d85-c93bf0e7ce32,2021-04-24,Peterborough,large businesses,business-to-consumer,cleaning supplies,898.47
